1	570	-1.23766	4.78879	2.96261	0.00183871
2	570	-4.98958	0.452147	0.00814707	5.43694
3	570	-2.02941	-4.59547	6.81846	0.0236258
0	580	4.77797	-1.80573	0.0196118	8.09805
1	580	-1.23766	4.78879	2.96261	0.00183871
2	580	-4.98977	0.452147	0.00734419	5.43694
3	580	-2.02941	-4.59698	6.81846	0.0217979
0	590	4.77841	-1.80573	0.0176849	8.09805
1	590	-1.23766	4.78879	2.96261	0.00183871
2	590	-4.98993	0.452147	0.00666848	5.43694
3	590	-2.02941	-4.59837	6.81846	0.0201117
0	600	4.7788	-1.80573	0.0159362	8.09805
1	600	-1.23766	4.78879	2.96261	0.00183871
2	600	-4.99007	0.452147	0.00610174	5.43694
3	600	-2.02941	-4.59965	6.81846	0.0185558
0	610	4.77917	-1.80573	0.0143517	8.09805
1	610	-1.23766	4.78879	2.96261	0.00183871
2	610	-4.99019	0.452147	0.00562706	5.43694
3	610	-2.02941	-4.60084	6.81846	0.0171202
0	620	4.7795	-1.80573	0.0129179	8.09805
1	620	-1.23766	4.78879	2.96261	0.00183871
2	620	-4.99026	0.452147	0.00538089	5.43694
3	620	-2.02941	-4.60193	6.81846	0.0157959
0	630	4.7798	-1.80573	0.0116216	8.09805
1	630	-1.23766	4.78879	2.96261	0.00183871
2	630	-4.99026	0.452147	0.00538089	5.43694
3	630	-2.02941	-4.60294	6.81846	0.0145738
0	640	4.78007	-1.80573	0.0104528	8.09805
1	640	-1.23766	4.78879	2.96261	0.00183871
2	640	-4.99026	0.452147	0.00538089	5.43694
3	640	-2.02941	-4.60387	6.81846	0.0134462
0	650	4.78032	-1.80573	0.0094002	8.09805
1	650	-1.23766	4.78879	2.96261	0.00183871
2	650	-4.99026	0.452147	0.00538089	5.43694
3	650	-2.02941	-4.60473	6.81846	0.0124061
0	660	4.78055	-1.80573	0.00845619	8.09805
1	660	-1.23766	4.78879	2.96261	0.00183871
2	660	-4.99026	0.452147	0.00538089	5.43694
3	660	-2.02941	-4.60552	6.81846	0.0114465
0	670	4.78076	-1.80573	0.00761189	8.09805
1	670	-1.23766	4.78879	2.96261	0.00183871
2	670	-4.99026	0.452147	0.00538089	5.43694
3	670	-2.02941	-4.60625	6.81846	0.0105612
0	680	4.78094	-1.80573	0.00686206	8.09805
1	680	-1.23766	4.78879	2.96261	0.00183871
2	680	-4.99026	0.452147	0.00538089	5.43694
3	680	-2.02941	-4.60692	6.81846	0.00974391
0	690	4.78112	-1.80573	0.00620041	8.09805
1	690	-1.23766	4.78879	2.96261	0.00183871
2	690	-4.99026	0.452147	0.00538089	5.43694
3	690	-2.02941	-4.60755	6.81846	0.00898984
0	700	4.78127	-1.80573	0.00562082	8.09805
1	700	-1.23766	4.78879	2.96261	0.00183871
2	700	-4.99026	0.452147	0.00538089	5.43694
3	700	-2.02941	-4.60812	6.81846	0.00829463
0	710	4.78141	-1.80573	0.005119	8.09805
1	710	-1.23766	4.78879	2.96261	0.00183871
2	710	-4.99026	0.452147	0.00538089	5.43694
3	710	-2.02941	-4.60865	6.81846	0.00765287
0	720	4.78154	-1.80573	0.00469018	8.09805
1	720	-1.23766	4.78879	2.96261	0.00183871
2	720	-4.99026	0.452147	0.00538089	5.43694
3	720	-2.02941	-4.60906	6.81846	0.00707816
0	730	4.78166	-1.80573	0.00432972	8.09805
1	730	-1.23766	4.78879	2.96261	0.00183871
2	730	-4.99026	0.452147	0.00538089	5.43694
3	730	-2.02941	-4.60922	6.81846	0.00674166
0	740	4.78177	-1.80573	0.00403364	8.09805
1	740	-1.23766	4.78879	2.96261	0.00183871
2	740	-4.99026	0.452147	0.00538089	5.43694
3	740	-2.02941	-4.60922	6.81846	0.00674166
0	750	4.78179	-1.80573	0.00398162	8.09805
1	750	-1.23766	4.78879	2.96261	0.00183871
2	750	-4.99026	0.452147	0.00538089	5.43694
3	750	-2.02941	-4.60922	6.81846	0.00674166
0	760	4.78179	-1.80573	0.00398162	8.09805
1	760	-1.23766	4.78879	2.96261	0.00183871
2	760	-4.99026	0.452147	0.00538089	5.43694
3	760	-2.02941	-4.60922	6.81846	0.00674166
0	770	4.78179	-1.80573	0.00398162	8.09805
1	770	-1.23766	4.78879	2.96261	0.00183871
2	770	-4.99026	0.452147	0.00538089	5.43694
3	770	-2.02941	-4.60922	6.81846	0.00674166
0	780	4.78179	-1.80573	0.00398162	8.09805
1	780	-1.23766	4.78879	2.96261	0.00183871
2	780	-4.99026	0.452147	0.00538089	5.43694
3	780	-2.02941	-4.60922	6.81846	0.00674166
0	790	4.78179	-1.80573	0.00398162	8.09805
1	790	-1.23766	4.78879	2.96261	0.00183871
2	790	-4.99026	0.452147	0.00538089	5.43694
3	790	-2.02941	-4.60922	6.81846	0.00674166
0	800	4.78179	-1.80573	0.00398162	8.09805
1	800	-1.23766	4.78879	2.96261	0.00183871
2	800	-4.99026	0.452147	0.00538089	5.43694
3	800	-2.02941	-4.60922	6.81846	0.00674166
0	810	4.78179	-1.80573	0.00398162	8.09805
1	810	-1.23766	4.78879	2.96261	0.00183871
2	810	-4.99026	0.452147	0.00538089	5.43694
3	810	-2.02941	-4.60922	6.81846	0.00674166
0	820	4.78179	-1.80573	0.00398162	8.09805
1	820	-1.23766	4.78879	2.96261	0.00183871
2	820	-4.99026	0.452147	0.00538089	5.43694
3	820	-2.02941	-4.60922	6.81846	0.00674166
0	830	4.78179	-1.80573	0.00398162	8.09805
1	830	-1.23766	4.78879	2.96261	0.00183871
2	830	-4.99026	0.452147	0.00538089	5.43694
3	830	-2.02941	-4.60922	6.81846	0.00674166
0	840	4.78179	-1.80573	0.00398162	8.09805
1	840	-1.23766	4.78879	2.96261	0.00183871
2	840	-4.99026	0.452147	0.00538089	5.43694
3	840	-2.02941	-4.60922	6.81846	0.00674166
0	850	4.78179	-1.80573	0.00398162	8.09805
1	850	-1.23766	4.78879	2.96261	0.00183871
2	850	-4.99026	0.452147	0.00538089	5.43694
3	850	-2.02941	-4.60922	6.81846	0.00674166
0	860	4.78179	-1.80573	0.00398162	8.09805
1	860	-1.23766	4.78879	2.96261	0.00183871
2	860	-4.99026	0.452147	0.00538089	5.43694
3	860	-2.02941	-4.60922	6.81846	0.00674166
0	870	4.78179	-1.80573	0.00398162	8.09805
1	870	-1.23766	4.78879	2.96261	0.00183871
2	870	-4.99026	0.452147	0.00538089	5.43694
3	870	-2.02941	-4.60922	6.81846	0.00674166
0	880	4.78179	-1.80573	0.00398162	8.09805
1	880	-1.23766	4.78879	2.96261	0.00183871
2	880	-4.99026	0.452147	0.00538089	5.43694
3	880	-2.02941	-4.60922	6.81846	0.00674166
0	890	4.78179	-1.80573	0.00398162	8.09805
1	890	-1.23766	4.78879	2.96261	0.00183871
2	890	-4.99026	0.452147	0.00538089	5.43694
3	890	-2.02941	-4.60922	6.81846	0.00674166
0	900	4.78179	-1.80573	0.00398162	8.09805
1	900	-1.23766	4.78879	2.96261	0.00183871
2	900	-4.99026	0.452147	0.00538089	5.43694
3	900	-2.02941	-4.60922	6.81846	0.00674166
0	910	4.78179	-1.80573	0.00398162	8.09805
1	910	-1.23766	4.78879	2.96261	0.00183871
2	910	-4.99026	0.452147	0.00538089	5.43694
3	910	-2.02941	-4.60922	6.81846	0.00674166
0	920	4.78179	-1.80573	0.00398162	8.09805
1	920	-1.23766	4.78879	2.96261	0.00183871
2	920	-4.99026	0.452147	0.00538089	5.43694
3	920	-2.02941	-4.60922	6.81846	0.00674166
0	930	4.78179	-1.80573	0.00398162	8.09805
1	930	-1.23766	4.78879	2.96261	0.00183871
2	930	-4.99026	0.452147	0.00538089	5.43694
3	930	-2.02941	-4.60922	6.81846	0.00674166
0	940	4.78179	-1.80573	0.00398162	8.09805
1	940	-1.23766	4.78879	2.96261	0.00183871
2	940	-4.99026	0.452147	0.00538089	5.43694
3	940	-2.02941	-4.60922	6.81846	0.00674166
0	950	4.78179	-1.80573	0.00398162	8.09805
1	950	-1.23766	4.78879	2.96261	0.00183871
2	950	-4.99026	0.452147	0.00538089	5.43694
3	950	-2.02941	-4.60922	6.81846	0.00674166
0	960	4.78179	-1.80573	0.00398162	8.09805
1	960	-1.23766	4.78879	2.96261	0.00183871
2	960	-4.99026	0.452147	0.00538089	5.43694
3	960	-2.02941	-4.60922	6.81846	0.00674166
0	970	4.78179	-1.80573	0.00398162	8.09805
1	970	-1.23766	4.78879	2.96261	0.00183871
2	970	-4.99026	0.452147	0.00538089	5.43694
3	970	-2.02941	-4.60922	6.81846	0.00674166
0	980	4.78179	-1.80573	0.00398162	8.09805
1	980	-1.23766	4.78879	2.96261	0.00183871
2	980	-4.99026	0.452147	0.00538089	5.43694
3	980	-2.02941	-4.60922	6.81846	0.00674166
0	990	4.78179	-1.80573	0.00398162	8.09805
1	990	-1.23766	4.78879	2.96261	0.00183871
2	990	-4.99026	0.452147	0.00538089	5.43694
3	990	-2.02941	-4.60922	6.81846	0.00674166
0	1000	4.78179	-1.80573	0.00398162	8.09805
1	1000	-1.23766	4.78879	2.96261	0.00183871
2	1000	-4.99026	0.452147	0.00538089	5.43694
3	1000	-2.02941	-4.60922	6.81846	0.00674166
0	1010	4.78179	-1.80573	0.00398162	8.09805
1	1010	-1.23766	4.78879	2.96261	0.00183871
2	1010	-4.99026	0.452147	0.00538089	5.43694
3	1010	-2.02941	-4.60922	6.81846	0.00674166
0	1020	4.78179	-1.80573	0.00398162	8.09805
1	1020	-1.23766	4.78879	2.96261	0.00183871
2	1020	-4.99026	0.452147	0.00538089	5.43694
3	1020	-2.02941	-4.60922	6.81846	0.00674166
0	1030	4.78179	-1.80573	0.00398162	8.09805
1	1030	-1.23766	4.78879	2.96261	0.00183871
2	1030	-4.99026	0.452147	0.00538089	5.43694
3	1030	-2.02941	-4.60922	6.81846	0.00674166
0	1040	4.78179	-1.80573	0.00398162	8.09805
1	1040	-1.23766	4.78879	2.96261	0.00183871
2	1040	-4.99026	0.452147	0.00538089	5.43694
3	1040	-2.02941	-4.60922	6.81846	0.00674166
0	1050	4.78179	-1.80573	0.00398162	8.09805
1	1050	-1.23766	4.78879	2.96261	0.00183871
2	1050	-4.99026	0.452147	0.00538089	5.43694
3	1050	-2.02941	-4.60922	6.81846	0.00674166
0	1060	4.78179	-1.80573	0.00398162	8.09805
1	1060	-1.23766	4.78879	2.96261	0.00183871
2	1060	-4.99026	0.452147	0.00538089	5.43694
3	1060	-2.02941	-4.60922	6.81846	0.00674166
0	1070	4.78179	-1.80573	0.00398162	8.09805
1	1070	-1.23766	4.78879	2.96261	0.00183871
2	1070	-4.99026	0.452147	0.00538089	5.43694
3	1070	-2.02941	-4.60922	6.81846	0.00674166
0	1080	4.78179	-1.80573	0.00398162	8.09805
1	1080	-1.23766	4.78879	2.96261	0.00183871
2	1080	-4.99026	0.452147	0.00538089	5.43694
3	1080	-2.02941	-4.60922	6.81846	0.00674166
0	1090	4.78179	-1.80573	0.00398162	8.09805
1	1090	-1.23766	4.78879	2.96261	0.00183871
2	1090	-4.99026	0.452147	0.00538089	5.43694
3	1090	-2.02941	-4.60922	6.81846	0.00674166
0	1100	4.78179	-1.80573	0.00398162	8.09805
1	1100	-1.23766	4.78879	2.96261	0.00183871
2	1100	-4.99026	0.452147	0.00538089	5.43694
3	1100	-2.02941	-4.60922	6.81846	0.00674166
0	1110	4.78179	-1.80573	0.00398162	8.09805
1	1110	-1.23766	4.78879	2.96261	0.00183871
2	1110	-4.99026	0.452147	0.00538089	5.43694
3	1110	-2.02941	-4.60922	6.81846	0.00674166
0	1120	4.78179	-1.80573	0.00398162	8.09805
1	1120	-1.23766	4.78879	2.96261	0.00183871
2	1120	-4.99026	0.452147	0.00538089	5.43694
3	1120	-2.02941	-4.60922	6.81846	0.00674166
0	1130	4.78179	-1.80573	0.00398162	8.09805
1	1130	-1.23766	4.78879	2.96261	0.00183871
2	1130	-4.99026	0.452147	0.00538089	5.43694
3	1130	-2.02941	-4.60922	6.81846	0.00674166
0	1140	4.78179	-1.80573	0.00398162	8.09805
1	1140	-1.23766	4.78879	2.96261	0.00183871
2	1140	-4.99026	0.452147	0.00538089	5.43694
3	1140	-2.02941	-4.60922	6.81846	0.00674166
0	1150	4.78179	-1.80573	0.00398162	8.09805
1	1150	-1.23766	4.78879	2.96261	0.00183871
2	1150	-4.99026	0.452147	0.00538089	5.43694
3	1150	-2.02941	-4.60922	6.81846	0.00674166
0	1160	4.78179	-1.80573	0.00398162	8.09805
1	1160	-1.23766	4.78879	2.96261	0.00183871
2	1160	-4.99026	0.452147	0.00538089	5.43694
3	1160	-2.02941	-4.60922	6.81846	0.00674166
0	1170	4.78179	-1.80573	0.00398162	8.09805
1	1170	-1.23766	4.78879	2.96261	0.00183871
2	1170	-4.99026	0.452147	0.00538089	5.43694
3	1170	-2.02941	-4.60922	6.81846	0.00674166
0	1180	4.78179	-1.80573	0.00398162	8.09805
1	1180	-1.23766	4.78879	2.96261	0.00183871
2	1180	-4.99026	0.452147	0.00538089	5.43694
3	1180	-2.02941	-4.60922	6.81846	0.00674166
0	1190	4.78179	-1.80573	0.00398162	8.09805
1	1190	-1.23766	4.78879	2.96261	0.00183871
2	1190	-4.99026	0.452147	0.00538089	5.43694
3	1190	-2.02941	-4.60922	6.81846	0.00674166
0	1200	4.78179	-1.80573	0.00398162	8.09805
1	1200	-1.23766	4.78879	2.96261	0.00183871
2	1200	-4.99026	0.452147	0.00538089	5.43694
3	1200	-2.02941	-4.60922	6.81846	0.00674166
0	1210	4.78179	-1.80573	0.00398162	8.09805
1	1210	-1.23766	4.78879	2.96261	0.00183871
2	1210	-4.99026	0.452147	0.00538089	5.43694
3	1210	-2.02941	-4.60922	6.81846	0.00674166
0	1220	4.78179	-1.80573	0.00398162	8.09805
1	1220	-1.23766	4.78879	2.96261	0.00183871
2	1220	-4.99026	0.452147	0.00538089	5.43694
3	1220	-2.02941	-4.60922	6.81846	0.00674166
0	1230	4.78179	-1.80573	0.00398162	8.09805
1	1230	-1.23766	4.78879	2.96261	0.00183871
2	1230	-4.99026	0.452147	0.00538089	5.43694
3	1230	-2.02941	-4.60922	6.81846	0.00674166
0	1240	4.78179	-1.80573	0.00398162	8.09805
1	1240	-1.23766	4.78879	2.96261	0.00183871
2	1240	-4.99026	0.452147	0.00538089	5.43694
3	1240	-2.02941	-4.60922	6.81846	0.00674166
0	1250	4.78179	-1.80573	0.00398162	8.09805
1	1250	-1.23766	4.78879	2.96261	0.00183871
2	1250	-4.99026	0.452147	0.00538089	5.43694
3	1250	-2.02941	-4.60922	6.81846	0.00674166
0	1260	4.78179	-1.80573	0.00398162	8.09805
1	1260	-1.23766	4.78879	2.96261	0.00183871
2	1260	-4.99026	0.452147	0.00538089	5.43694
3	1260	-2.02941	-4.60922	6.81846	0.00674166
0	1270	4.78179	-1.80573	0.00398162	8.09805
1	1270	-1.23766	4.78879	2.96261	0.00183871
2	1270	-4.99026	0.452147	0.00538089	5.43694
3	1270	-2.02941	-4.60922	6.81846	0.00674166
0	1280	4.78179	-1.80573	0.00398162	8.09805
1	1280	-1.23766	4.78879	2.96261	0.00183871
2	1280	-4.99026	0.452147	0.00538089	5.43694
3	1280	-2.02941	-4.60922	6.81846	0.00674166
0	1290	4.78179	-1.80573	0.00398162	8.09805
1	1290	-1.23766	4.78879	2.96261	0.00183871
2	1290	-4.99026	0.452147	0.00538089	5.43694
3	1290	-2.02941	-4.60922	6.81846	0.00674166
0	1300	4.78179	-1.80573	0.00398162	8.09805
1	1300	-1.23766	4.78879	2.96261	0.00183871
2	1300	-4.99026	0.452147	0.00538089	5.43694
3	1300	-2.02941	-4.60922	6.81846	0.00674166
0	1310	4.78179	-1.80573	0.00398162	8.09805
1	1310	-1.23766	4.78879	2.96261	0.00183871
2	1310	-4.99026	0.452147	0.00538089	5.43694
3	1310	-2.02941	-4.60922	6.81846	0.00674166
0	1320	4.78179	-1.80573	0.00398162	8.09805
1	1320	-1.23766	4.78879	2.96261	0.00183871
